Ticker,Description,Price,Market Capitalization,Enterprise Value (MRQ),Free Cash Flow (Annual YoY Growth),EBITDA (Annual YoY Growth),EPS Diluted (Annual YoY Growth),Gross Profit (Annual YoY Growth),Net Income (Annual YoY Growth),Yearly Performance,Monthly Performance,Change %,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM),Industry
AGEN,Agenus Inc.,2.55,722065389,654006000,83.39739903,140.44287224,89.96190476,262.91930521,86.77493174,-32.89473684,22.00956938,24.3902439,96.57868921,15.86124806,3.07140045,5.71166139,Biotechnology
LMACA,Liberty Media Acquisition Corporation - Series A,10.03,720906231.0000001,709723000,,,,,-1842712.76923077,-0.88932806,1.93089431,0.9054326,,,,,Financial Conglomerates
SCOA,ScION Tech Growth I,10.02,720187533.0000001,710809000,-10100.98214286,-2720.48058117,369.41279579,,295.64923325,2.21569348,0.50150451,0.41086281,,,,,Financial Conglomerates
TNGX,"Tango Therapeutics, Inc.",8.16,718417849.0000001,-18379700,-186.60643753,-11.16955017,42.39370853,481.59509202,-12.05071962,-34.19354839,135.15850144,125.41436464,,-383.38049268,-380.5758988,-381.58288948,Biotechnology
USLM,"United States Lime & Minerals, Inc.",126.5,717702824.9999999,462016000,-37.80464263,22.2913643,30.59829743,24.57396262,31.25819367,6.30252101,21.86897881,23.77690802,29.72772653,23.28790977,23.57411393,18.86223802,Construction Materials
GRC,Gorman-Rupp Company (The),27.47,717067538,1039089999.9999998,-17.32039015,5.83135515,18.39842536,7.08168165,18.51278387,-31.20460806,12.35173824,15.46868432,26.77742492,9.12295658,3.98239519,3.26328353,Industrial Machinery
LGAC,Lazard Growth Acquisition Corp. I,9.97,716593768.9999999,707967000,,,-23000,,-23659.04285714,2.46659815,0.60544904,0.50403226,,,,,Semiconductors
MSDA,MSD Acquisition Corp.,9.97,716593768.9999999,703470000,,,,,,1.21827411,0.80889788,0.60544904,,,,,Financial Conglomerates
PGC,Peapack-Gladstone Financial Corporation,39.37,716140677,799178000,89.1828105,,113.80491003,,116.18051313,15.26862831,19.59295261,16.99851412,,36.18000639,36.03671619,26.39390169,Regional Banks
AMAL,Amalgamated Financial Corp.,23.33,715963223.9999999,892409000,-18.47512745,,13.58993438,,14.61202044,26.93144723,-0.46928328,3.45898004,,37.70746259,38.09609452,34.62890342,Regional Banks
SLAM,Slam Corp.,9.95,715156236,707871000,,-25747.15261959,183750,,200575.38543328,2.11202562,0.454316,0.40363269,,,,,Financial Conglomerates
TRST,TrustCo Bank Corp NY,37.35,714388748.9999999,729272000,-8.45708805,,17.53275431,,17.28628079,13.42241118,15.52737396,18.87332909,,47.96060154,47.96060154,36.18105654,Regional Banks
MXCT,"MaxCyte, Inc.",7.01,713088091,253356000,-76.93502608,-68.1511403,-23.80952381,23.48399062,-61.48911682,-33.68022706,20.4467354,7.84615385,86.22770946,-46.38361672,-47.92509316,-47.92509316,Biotechnology
ASTL,Algoma Steel Group Inc.,6.76,712530577.0468919,765133538,1443.35784291,774.88562698,1232.18711744,869.62540399,1232.11274087,-40.17699115,3.84024578,4.9689441,40.29612756,37.65375854,33.44975955,24.18375095,Metal Fabrication
PZN,Pzena Investment Management Inc,9.65,710988043,902653000,112.67838962,95.09252937,93.34109882,,110.38565629,-11.80932536,0.52083333,1.79324895,,46.61715656,44.41890765,6.69063998,Investment Managers
TRDA,"Entrada Therapeutics, Inc.",22.65,710495859,166594000,-98.7524646,-89.85611784,-93.02544769,-242.63803681,-92.88164989,-14.52830189,49.30784443,43.71827411,,,,,Biotechnology
AMRX,"Amneal Pharmaceuticals, Inc.",2.34,710249476.9999999,3191250000,-39.82688277,16.85413912,-88.55273917,19.41152869,-88.33283915,-56.50557621,13.59223301,15.84158416,36.17504454,8.35665121,-12.29761265,-6.29349576,Pharmaceuticals: Major
LPG,Dorian LPG Ltd.,17.57,708647852,1117820000,-37.73588302,-17.08828532,-4.06954837,-23.50293228,-22.28673077,50.68610635,30.05181347,29.47678703,45.15925493,34.19025745,31.55688826,31.55688826,Marine Shipping
FC,Franklin Covey Company,51.11,708289543,517214000.00000006,90.65440547,19.92116285,241.8138987,20.58612975,244.38791733,22.24348242,16.47675479,12.60189469,73.33849845,7.67336419,6.9764684,5.79455212,Miscellaneous Commercial Services
WKME,WalkMe Ltd.,8.41,705282996,554047000,-289.09762533,-89.89623157,-152.69624573,34.35518745,-94.73791183,-66.96779262,1.69286578,-1.05882353,76.18123887,-48.84946768,-48.36405499,-45.42121222,Packaged Software
NKTR,Nektar Therapeutics,3.76,704641933,406761000,-33.41309333,-17.87617508,-14.83103628,-45.89249044,-17.86450365,-76.39673572,22.47557003,17.5,77.26314915,-403.1493611,-544.42010858,-544.76680818,Pharmaceuticals: Major
RUTH,"Ruth's Hospitality Group, Inc.",20.85,704533700.9999999,827534000,552.29793978,558.53380158,253.63898284,240.34808519,267.1344983,10.43432203,24.8502994,23.66548043,22.93080836,12.01274837,9.34468993,8.54153413,Restaurants
AMRK,"A-Mark Precious Metals, Inc.",30.12,704302626,1296760000,-3289.54644676,-52.26689625,-38.76530165,-42.57796155,-16.97664075,-15.50007014,13.66037736,6.09369496,2.28746403,1.33724235,2.03961048,1.62436419,Investment Banks/Brokers
HZO,"MarineMax, Inc. (FL)",32.7,704167068.9999999,713551000,,,30.39117352,22.18891078,27.75214707,-34.6,7.74299835,9.76837865,35.52734763,11.50640051,11.34791504,8.57801532,Specialty Stores
IESC,"IES Holdings, Inc.",34.25,702937272,786903000,-57.60458914,31.04581528,60.28800325,16.67697138,60.23942883,-31.69126446,26.33714496,24.00434468,14.15991139,3.01294593,2.86274128,1.86393446,Engineering & Construction
OSBC,"Old Second Bancorp, Inc.",15.76,702463305,725342000,-22.85139889,,-29.28865756,,-27.9640611,19.48445792,18.94339623,20.76628352,,21.38613685,21.46234719,15.47515587,Regional Banks
NWLI,"National Western Life Group, Inc.",198.45,701723185,716747000,-26.07371906,,95.72900028,,95.728616,-11.14683048,18.87582822,16.18852459,,27.48760998,27.48760998,21.98363561,Life/Health Insurance
SYM,Symbotic Inc.,12.68,701443053.9999999,359192000,,-34341.27320955,-31460,,-34261.41886873,27.56539235,21.92307692,10.26086957,,,,,Industrial Machinery
NNOX,NANO-X IMAGING LTD,13.41,700199409.9999999,508155000,-72.84609304,-32.86972435,-4.29652535,-736.53846154,-41.0430218,-39.43089431,23.25367647,16.91368788,6.1935241,-1378.85918675,-1488.70481928,-1445.48192771,Medical Specialties
BRY,Berry Corporation (bry),8.89,700179566,976976000,-109.73717432,227.08833276,94.11711137,365.14442966,94.08813405,-8.44490216,21.44808743,18.53333333,40.70773601,26.93950554,0.63869976,0.56730925,Oil & Gas Production
UFPT,"UFP Technologies, Inc.",92.5,699904089.9999999,712607000,-56.95002177,18.00934836,18.09793377,14.38993823,18.82713741,51.58964274,10.79171158,7.75862069,24.40840339,10.82588795,10.0472397,7.6265716,Industrial Specialties
MRSN,"Mersana Therapeutics, Inc.",7.18,697675914,254695000,-87.86406453,-92.88518944,-68.25418994,,-93.15122948,-16.60859466,10.63174114,6.21301775,,-3023.03689688,-3057.88394828,-3057.88394828,Biotechnology
RAPT,"RAPT Therapeutics, Inc.",23.46,695744144,369190000,-51.09442637,-30.94968421,-15.28563606,,-30.84020268,-27.83758843,-3.93120393,-2.49376559,,-2346.96829794,-2346.32194521,-2346.32194521,Pharmaceuticals: Major
ACHR,Archer Aviation Inc.,2.88,695641179,102132000,-354.54545455,-871.41282606,-587.5,-2844.66019417,-1302.41935484,-49.20634921,3.5971223,10.34482759,,,,,Aerospace & Defense
HCKT,"The Hackett Group, Inc.",21.93,694807585,562390000,2.22680706,107.37774542,648.01657786,45.81284319,659.09007857,2.86116323,20.69345074,23.75846501,36.63003289,17.37176475,17.32784508,15.44747002,Miscellaneous Commercial Services
FPAC,Far Peak Acquisition Corporation,9.95,694012486.9999999,682529000,,,,,,-5.50807217,0.70850202,0.60667341,,,,,Financial Conglomerates
BLTE,"Belite Bio, Inc",28.78,693463240,,-69.16181085,-70.57282571,-200500,-76.47058824,-68.01668695,130.24,-21.15068493,-14.21758569,,,,,Pharmaceuticals: Major
NESR,National Energy Services Reunited Corp.,7.62,692296860,,,,,,,-36.55287261,31.15318417,28.28282828,,,,,Oilfield Services/Equipment
SGMO,"Sangamo Therapeutics, Inc.",4.42,691964784,339182000,-258.68728055,-40.38750303,-37.03744861,,-47.34867268,-44.75,-13.33333333,-9.79591837,,-157.08929729,-150.82166821,-150.96094886,Biotechnology
TCPC,BlackRock TCP Capital Corp.,11.95,690318810,1716300000,-48.99438968,57.31271976,88.17029574,-0.9024087,87.449014,-16.14035088,5.28634361,9.33211345,69.63881587,66.65004239,36.86228516,36.86228516,Investment Trusts/Mutual Funds
ACET,"Adicet Bio, Inc.",17.19,688129470.9999999,346839000,-52.60038241,-90.331785,60.0235496,,-69.03593435,96.45714286,23.13753582,20.88607595,,-139.44285419,-140.89768938,-140.89768938,Pharmaceuticals: Major
CCVI,Churchill Capital Corp VI,9.95,686549994,674977000,,,,,-335692.7,0.70850202,1.11788618,1.21045672,,,,,Financial Conglomerates
NEXA,Nexa Resources S.A.,5.18,686031997.0000001,2079250000,124.32474678,43.20925373,120.44426552,43.79331837,120.44391834,-45.01061571,5.93047035,0.3875969,19.86643841,17.47773945,10.7808519,4.52789065,Other Metals/Minerals
SCWX,SecureWorks Corp.,8.05,684011566.0000001,685775000,-64.37204779,-132.14489122,-78.26894502,-0.25560007,-81.67747238,-55.02793296,-0.49443758,0,56.58491988,-17.88819029,-18.40746147,-13.62435241,Packaged Software
WPCB,Warburg Pincus Capital Corporation IB,9.96,683193719.0621244,671999000,,-21048.94259819,800,,5694.81196194,2.15384615,0.50454087,0.40322581,,,,,Financial Conglomerates
GSEV,"Gores Holdings VII, Inc.",9.92,682000005,674655000,,,-29000,,-44833.50561798,0.76180802,0.81300813,0.60851927,,,,,Financial Conglomerates
LEU,Centrus Energy Corp.,47.06,681832756,403281000,-28.3557047,29.84822934,1601.30890052,17.18061674,999.2,-12.11951447,19.22979478,14.83650561,45.56720686,32.2847156,53.06641246,52.20845249,Other Metals/Minerals
PWP,Perella Weinberg Partners,7.83,681773609,614244000,151.77725949,446.7340591,15.6690812,58.27182526,61.29734615,-41.26031508,17.7443609,23.69668246,,-4.4629924,-0.18356592,3.12621445,Investment Banks/Brokers
TIL,"Instil Bio, Inc.",5.25,680895424,300205000,-123.75298389,-356.79285971,-312.91199456,,-315.48041762,-72.61345853,7.58196721,8.47107438,,,,,Biotechnology
CFB,"CrossFirst Bankshares, Inc.",13.95,680588362,533941000.00000006,17.21355568,,456.33861551,,450.8531069,-1.23893805,4.80841473,6.89655172,,38.08012761,38.08012761,30.21144668,Regional Banks
ANIP,"ANI Pharmaceuticals, Inc.",38.93,678818406,732612000,-322.47043364,-34.35048851,-80.27167569,-10.96244131,-88.94358701,3.95193591,22.07588586,21.12632234,27.89051496,-21.41833982,-32.90519732,-25.32050517,Biotechnology
BXC,Bluelinx Holdings Inc.,73.02,677786203.0000001,1166170000,154.44769141,189.84195907,250.81781168,67.1523707,266.12967038,54.31107354,23.15736212,17.58454106,18.11201923,10.41928623,9.70453552,7.25665927,Wholesale Distributors
ATNI,"ATN International, Inc.",42.91,676404958,1204570000,-359.44247339,6.91194989,-57.09775623,20.6646286,-56.55006373,-1.060641,9.15797507,11.2522686,34.17759601,2.2692361,-4.25038126,-3.94662415,Major Telecommunications
HBNC,"Horizon Bancorp, Inc.",15.51,675835137,1839180000,50.61839361,,27.62640902,,27.14200207,-17.97990481,-15.66068515,-13.64142539,,38.88818401,38.88818401,33.95552011,Regional Banks
CHRS,"Coherus BioSciences, Inc.",8.69,675426623.9999999,717336000,-126.10058442,-260.08444522,-334.38250693,-39.00185862,-317.09869635,-46.29171817,-5.54347826,-9.57336108,79.80480915,-71.43912508,-83.46744405,-83.46744405,Pharmaceuticals: Major
SIGA,SIGA Technologies Inc.,9.24,674743102,736971000,-83.99521256,5.39186908,28.15451854,6.26958135,23.26639749,27.80082988,-9.5890411,-10.29126214,85.73929574,62.89470282,62.42283924,48.68719755,Pharmaceuticals: Major
MAX,"MediaAlpha, Inc.",11,674584190,520129000,-45.27722346,-73.52442997,-42.08110176,15.41344577,-20.81997251,-33.61496681,29.41176471,25.71428571,14.90664387,-4.05170768,-5.34600566,-3.85220056,Information Technology Services
TBI,"TrueBlue, Inc.",20.58,673349596,659569000,-100.79199012,133.67442854,143.36790665,30.38319783,143.45288034,-26.28939828,6.63212435,7.86163522,25.53054474,3.53546965,3.96446889,3.25385532,Personnel Services
SHCR,"Sharecare, Inc.",1.91,673076165.9999999,402312000,-536.59535027,-323.84941676,-9.44283647,23.59192794,-41.62417941,-72.35890014,3.80434783,0.52631579,40.72633246,-25.66669773,-23.85855386,-23.32556839,Internet Software/Services
TBPH,"Theravance Biopharma, Inc.",9.99,672985459.0000001,1236120000,18.98429736,20.87058977,35.61769784,,28.26841524,28.7371134,-1.7699115,-1.47928994,,-267.87248258,-193.03044765,-193.71957621,Pharmaceuticals: Major
IDT,IDT Corporation,26.38,672919636,471145000,-84.90021061,6.42823529,-72.30623819,13.20381717,-71.98445193,-43.52387069,6.58585859,6.24244865,22.83724214,4.47429983,2.55693127,1.98100226,Major Telecommunications
BHIL,"Benson Hill, Inc.",3.27,672507410.0000001,491072000,-138.65798858,-107.73901128,-28.51296044,-107.92918275,-87.98225108,-48.0952381,35.6846473,19.34306569,-1.49152056,-52.72561041,-43.15478111,-43.24369868,Miscellaneous Commercial Services
KVSC,Khosla Ventures Acquisition Co. III,9.91,671470119.9999999,610913000,,,,,,0.63365693,1.22574055,1.32924335,,,,,Financial Conglomerates
SD,"SandRidge Energy, Inc.",18.27,671273161,377504000,300.85235664,145.09896934,140.30290553,2710.2456874,142.0900441,51.24172185,20.75346993,12.01716738,69.58214708,65.47369804,65.11278525,65.11278525,Oil & Gas Production
FUBO,fuboTV Inc.,3.62,670771297,517553000,-32.77516311,-71.79851868,78.285487,17.97689861,32.87482927,-87.25352113,-6.21761658,1.97183099,-10.16925868,-52.88009816,-56.02726456,-55.73383588,Internet Software/Services
EGLE,Eagle Bulk Shipping Inc.,48.83,668545571,1114300000,1440.91251548,461.7977138,446.6419666,969.53162199,627.32343532,15.65608716,14.54374853,13.08476146,50.55892783,45.301434,41.71275994,41.71275994,Marine Shipping
SGH,"SMART Global Holdings, Inc.",13.75,668533168,1273550000,-40.70555225,45.60782063,200,52.93248255,212.32754575,-46.56043529,-14.70223325,-13.35853812,24.91106724,8.56530237,4.86453419,3.65828053,Semiconductors
HLVX,"HilleVax, Inc.",21.35,668498112.45,695789,-477.04402516,-1117.52895753,-4766.57101865,,-4769.61483595,13.80597015,9.59958932,24.92685781,,,,,Biotechnology
TILE,"Interface, Inc.",11.37,668128889.9999999,1300170000,4.44931487,14.01874807,175.40289761,5.08992797,175.95267556,-23.38274933,24.8079034,26.47385984,35.05998632,10.27708709,6.89695095,4.82136197,Building Products
CRNC,Cerence Inc.,16.94,667153459,1154930000,141.85126275,38.32438706,332.31901352,29.84537355,350.56234986,-82.93714746,1.13432836,7.55555556,70.30310774,17.5758449,11.29374726,-19.76711625,Packaged Software
ECOM,ChannelAdvisor Corporation,23.04,666196682,371514000,0.70337807,2.69186271,139.08742821,13.38599488,150.81009296,-9.04066325,1.49779736,1.67696381,75.25374886,9.20467816,8.82703246,23.73880861,Packaged Software
BNGO,"Bionano Genomics, Inc.",2.28,661519015.9999999,217484000,-91.5390514,-105.55675016,33.62921633,-56.41216182,-76.2136464,-55.11811024,26.31578947,24.59016393,15.97135874,-477.99596964,-478.04313339,-453.68091583,Biotechnology
RSKD,Riskified Ltd.,4.4,660854999.0000001,292209000,-603.09055544,-1392.20898258,-1729.241595,32.37016961,-1476.49599013,-77.11908476,12.53196931,11.6751269,48.57325321,-46.17260298,-71.79806173,-73.06950648,Packaged Software
VNET,"VNET Group, Inc.",4.44,659128403,2431150000,30.65070516,26.96862817,113.14244515,45.12716061,119.7543927,-72.81077771,-22.91666667,-19.27272727,22.00041376,0.63757851,-0.03178213,-2.21191273,Data Processing Services
DENN,Denny's Corporation,11.36,658080537.0000001,888482000,781.43380533,201.10353781,1515.69560048,99.84573488,1626.05551212,-26.8983269,17.47673216,20.72263549,30.22695475,14.56616933,31.5660087,23.41435479,Restaurants
UFCS,"United Fire Group, Inc",26.12,657917300,910821000,-29.38023302,,171.32325184,,171.5081717,26.98104035,-8.89431461,-9.08458058,,8.2039819,7.97557726,6.70630149,Property/Casualty Insurance
SCVL,"Shoe Carnival, Inc.",23.81,657486835.0000001,822604000,82.24775359,212.73813757,865.11047755,88.16816795,868.55105997,-27.31990232,17.34844751,11.05410448,37.46589078,12.83122304,12.64315099,9.48309429,Apparel/Footwear Retail
RPTX,Repare Therapeutics Inc.,15.61,654649005,310715000,-1033.08871708,-101.89900399,-95.29533679,,-100.13853268,-31.11209179,30.08333333,28.68920033,,-1613.85586023,-1603.06964329,-1601.94127639,Pharmaceuticals: Major
CGBD,"Carlyle Secured Lending, Inc.",12.62,654400797,1756410000,-70.75213963,273.98685867,3483.14745973,88.63429378,2248.11831893,-9.92148465,0.87929656,10.31468531,75.66078638,70.49382471,58.65883733,58.13776576,Investment Managers
CENX,Century Aluminum Company,7.16,654124098,1135310000,-600.6779661,5407.40740741,-34.48025552,442.42424242,-35.52311436,-50.10452962,16.42276423,35.60606061,8.18395481,6.39141263,4.46206195,1.95741397,Aluminum
OSCR,"Oscar Health, Inc.",3.69,653432762.0000001,1198850000,-199.48205892,,30.95746747,,-40.74995391,-78.17859255,-25.15212982,-26.05210421,,-19.93819387,-20.43707958,-20.44219881,Managed Health Care
YEXT,"Yext, Inc.",5.29,652976056,481043000,120.09414893,10.67857992,7.77398559,8.95447276,1.51332742,-57.91567224,17.55555556,18.60986547,74.59838253,-22.8269671,-23.00465846,-23.45875861,Data Processing Services
ATEX,Anterix Inc.,34.46,652823705,683607000,314.23370523,1.49566765,33.84728576,91.20436226,31.07432854,-43.8121637,-4.14464534,-3.52743561,-13.5004042,-4013.41956346,-3046.24090542,-3130.07275667,Wireless Telecommunications
HZON,Horizon Acquisition Corporation II,9.94,652312471.9999999,650221000,55.90865634,-1099.42774821,289.83261004,,289.8406034,0.94650039,-0.6,-0.6,,,,,Financial Conglomerates
CERS,Cerus Corporation,3.68,651692546,917939000,17.76759998,3.79675129,13.03752397,33.60789078,9.16016506,-41.40127389,5.44412607,2.22222222,51.53361521,-40.90417576,-27.15570549,-27.34348189,Medical Specialties
YSG,Yatsen Holding Limited,1.09,651057654,601129000,2.34319099,47.03853947,58.61691651,24.03506924,38.65166478,-62.15277778,7.92079208,0,66.16864237,-30.92079727,-29.4922736,-29.5219445,Specialty Stores
HCCI,"Heritage-Crystal Clean, Inc.",26.91,650611126,957284000,214.10524316,183.64774804,408.31041257,132.66822899,410.58054788,-19.81525626,-9.7282791,-8.99560365,26.48721881,16.40307715,16.13196097,11.80899874,Environmental Services
BHG,"Bright Health Group, Inc.",1.03,648815174.9999999,2057080000,181.06008287,,-374.64114833,,-376.91694641,-88.25541619,-10.43478261,-1.9047619,,-28.08970303,-28.31615747,-29.06703851,Managed Health Care
MOND,"Mondee Holdings, Inc.",7.97,648328824,65296700,-13784.04907975,,53750,,67808.83254958,-18.33849054,-11.44444444,2.04865557,,,,,Other Consumer Services
EHAB,"Enhabit, Inc.",13.05,647520146.1,1736510000,448.38709677,25.99859846,48.13320299,11.00459357,48.13333333,-47.8,-9.24895688,-7.05128205,,,,,Medical/Nursing Services
SVFA,SVF Investment Corp.,10,647011948,743888000,,-23330.80295339,13135.29411765,,12964.56622058,1.52284264,0.60362173,0.40160643,,,,,Financial Conglomerates
AUDC,AudioCodes Ltd.,20.43,646329601,674972000,22.31197876,3.29410606,20.46388016,14.06725583,23.86597181,-40.21071115,-3.35856197,-6.32737276,67.13924549,13.33830386,13.70844435,11.75593436,Telecommunications Equipment
